record_id,rater_id,transcript_id,seed_id,guardrail,profile,variant_id,backend_model,target_turns,actual_turns,rating_duration_sec,g1,g2,g3,g4,g5,a1,a2,a3,a4,a5,a6,a7,a8,a9,s1,s2,r1,r2,r3,r4,r5,guessed_origin,guess_confidence,comment,chat_variability,created_at,transcript_path,a1_anchor,a2_anchor,a3_anchor,a4_anchor,a5_anchor,a6_anchor,a7_anchor,a8_anchor,a9_anchor,s1_anchor,s2_anchor,target_severity_label,functional_impact_label,notes.x,profession,specialization,years_practice,experience_with_mdd,notes.y,plausibility_index,defect_index,a1_error,a2_error,a3_error,a4_error,a5_error,a6_error,a7_error,a8_error,a9_error,symptom_error_mean,severity_error,impact_error
757,14,MDD-AI-SIMULATION-TX-0037,S12,off,R3,G0_R3,pydantic_ai|gpt-5.4,24,34,146,4,4,4,4,4,2,3,3,1,1,3,2,2,1,3,2,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevanrné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0037.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Obraz je depresívne ukotvený anhedóniou, zníženou náladou, poruchou spánku, únavou, vinou a zhoršenou koncentráciou. | Nejde len o primeranú reakciu na pracovnú záťaž; prítomné sú aj neurovegetatívne a afektívne symptómy naprieč prácou a rodinou.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,0,1,1,0,1,0.7777777777777778,0,1
758,14,MDD-AI-SIMULATION-TX-0038,S01,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,34,64,4,4,4,4,4,2,2,3,1,1,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0038.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,0,0,1,0,0,1,0,0,1,0.3333333333333333,0,0
759,14,MDD-AI-SIMULATION-TX-0039,S02,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,32,74,4,4,4,4,4,2,2,3,1,1,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvicené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0039.txt,1,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz presahuje bežnú smennosť, lebo okrem únavy je prítomná anhedónia, skleslosť, vina, zhoršená koncentrácia a sociálne stiahnutie. | Nejde len o poruchu spánku alebo pracovné preťaženie; chýba mánia, psychóza a primárny vplyv návykových látok.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,0,0,0,1,0,1,0.4444444444444444,0,0
760,14,MDD-AI-SIMULATION-TX-0040,S03,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,34,71,4,4,4,4,4,3,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0040.txt,2,2,2,1,1,3,2,2,1,4,4,moderately_severe,severe,"Obraz je depresívne ukotvený nízkou náladou, anhedóniou, výraznou únavou, poruchou spánku, vinou, zhoršenou koncentráciou a jasným dopadom doma aj v práci. | Nejde len o burnout alebo preťaženie; prítomné sú jadrové depresívne symptómy aj pasívne myšlienky na smrť bez plánu a bez úmyslu.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,0,0,0,0.5555555555555556,1,1
761,14,MDD-AI-SIMULATION-TX-0041,S04,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,32,64,4,4,4,4,4,2,3,3,0,1,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0041.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Okrem pracovného tlaku je prítomná anhedónia, znížená nálada, porucha spánku, únava, slabšia koncentrácia a odpojenie vo vzťahu. | Nejde len o pracovné vyhorenie alebo nespokojnosť v práci; chýba mánia, psychóza aj izolovaná úzkosť bez depresívneho jadra.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,0,0,1,1,0,1,0.6666666666666666,0,0
762,14,MDD-AI-SIMULATION-TX-0042,S05,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,32,60,4,4,4,4,4,3,3,3,2,2,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0042.txt,2,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, nespavosťou, výraznou únavou, slabšou koncentráciou a funkčným poklesom doma aj v práci. | Nejde len o finančný stres alebo reakciu na rozvod; symptómy sú perzistentné, viacrozmerné a klinicky depresívne.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,1,0,0,0.6666666666666666,0,0
763,14,MDD-AI-SIMULATION-TX-0043,S06,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,30,76,4,4,4,4,4,2,3,3,1,2,3,1,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0043.txt,1,2,2,0,1,3,1,2,0,3,3,moderate,moderate,"Nejde len o obyčajnú pracovnú únavu, lebo je prítomná anhedónia, skleslosť, porucha spánku, spomalenie, zhoršená koncentrácia a dlhodobý pokles energie. | Obraz je širšie depresívny, nie len somatický alebo pracovný; chýba mánia, psychóza aj závislostný kontext.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,0,0,0,0.5555555555555556,0,0
764,14,MDD-AI-SIMULATION-TX-0044,S07,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,30,78,4,4,4,4,4,2,2,2,1,2,3,1,1,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0044.txt,2,2,1,1,1,2,1,1,0,3,3,moderate,moderate,"Obraz tvorí skleslá nálada, strata záujmu, únava, mierna nespavosť a sociálne stiahnutie po strate rytmu a blízkosti. | Nejde len o bežné ovdovenie alebo starnutie; symptómy sú sústavné, depresívne ladené a funkčne obmedzujúce.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,0,0,1,0,1,1,0,0,0,0.3333333333333333,0,0
765,14,MDD-AI-SIMULATION-TX-0045,S08,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,30,57,4,4,4,4,4,2,2,1,0,2,2,1,1,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0045.txt,1,2,1,0,1,2,0,1,0,2,2,mild,mild,"Ide o mierny, ale ucelený depresívny obraz s anhedóniou, utlmením, nižšou energiou a slabšou koncentráciou. | Nejde len o nudu po dôchodku; depresívny obraz je síce mierny, ale konzistentný a nie je prítomná mánia, psychóza ani kognitívny syndróm.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,0,0,1,0,1,0,0,0.3333333333333333,1,1
766,14,MDD-AI-SIMULATION-TX-0046,S09,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,32,82,4,4,4,3,3,2,2,3,0,1,3,2,3,0,3,3,2,2,2,3,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Prítomnosť aj úzzkostnej symptomatiky,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0046.txt,2,2,2,0,1,2,2,3,0,3,3,moderate,moderate,"Obraz je ukotvený skleslosťou, anhedóniou, poruchou spánku, únavou, vinou a výrazným zhoršením koncentrácie. | Nejde len o výkonový stres alebo úzkosť; prítomná je strata radosti, sebazneisťovanie a funkčný dopad typický pre depresívny obraz.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,3.6666666666666665,2.2,0,0,1,0,0,1,0,0,0,0.2222222222222222,0,0
767,14,MDD-AI-SIMULATION-TX-0047,S10,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,34,55,4,4,4,4,4,2,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0047.txt,1,2,2,1,1,2,1,2,1,3,3,moderate,moderate,"Okrem stagnácie je prítomná anhedónia, nespavosť, únava, slabšia koncentrácia, vina, sociálne stiahnutie a pasívne myšlienky na smrť bez plánu a bez úmyslu. | Nejde len o frustráciu z práce alebo adaptačný problém; prítomný je konzistentný depresívny syndróm aj s bezpečnostným A9 signálom.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,1,1,0,0,0.7777777777777778,0,0
768,14,MDD-AI-SIMULATION-TX-0048,S11,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,32,57,4,4,4,4,4,3,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0048.txt,2,2,2,1,1,3,2,1,0,3,4,moderate,severe,"Obraz tvorí skleslá nálada, anhedónia, nespavosť, výrazná únava, vina a sociálne stiahnutie s jasným poklesom dennej štruktúry. | Nejde len o nízky príjem alebo izoláciu; symptómy sú pervazívne, depresívne a funkčne výrazné.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,0,1,1,0.7777777777777778,0,1
769,14,MDD-AI-SIMULATION-TX-0049,S12,on,R1,G1_R1,pydantic_ai|gpt-5.4,24,30,58,4,4,4,4,4,2,2,3,1,1,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0049.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Obraz je depresívne ukotvený anhedóniou, zníženou náladou, poruchou spánku, únavou, vinou a zhoršenou koncentráciou. | Nejde len o primeranú reakciu na pracovnú záťaž; prítomné sú aj neurovegetatívne a afektívne symptómy naprieč prácou a rodinou.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,1,0,1,1,0,0,0.5555555555555556,0,0
770,14,MDD-AI-SIMULATION-TX-0050,S01,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,34,63,4,4,4,4,4,2,2,3,1,1,3,2,2,1,4,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0050.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,0,0,1,0,0,1,0,0,1,0.3333333333333333,1,0
771,14,MDD-AI-SIMULATION-TX-0051,S02,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,34,75,4,4,4,4,4,2,2,3,2,1,3,1,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0051.txt,1,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz presahuje bežnú smennosť, lebo okrem únavy je prítomná anhedónia, skleslosť, vina, zhoršená koncentrácia a sociálne stiahnutie. | Nejde len o poruchu spánku alebo pracovné preťaženie; chýba mánia, psychóza a primárny vplyv návykových látok.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,1,0,0,0,0,1,0.4444444444444444,0,0
772,14,MDD-AI-SIMULATION-TX-0052,S03,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,34,67,4,4,4,4,4,3,3,3,2,2,3,2,2,1,4,3,2,2,4,2,2,NA,NA,least_convincing: Nacvicené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0052.txt,2,2,2,1,1,3,2,2,1,4,4,moderately_severe,severe,"Obraz je depresívne ukotvený nízkou náladou, anhedóniou, výraznou únavou, poruchou spánku, vinou, zhoršenou koncentráciou a jasným dopadom doma aj v práci. | Nejde len o burnout alebo preťaženie; prítomné sú jadrové depresívne symptómy aj pasívne myšlienky na smrť bez plánu a bez úmyslu.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2.4,1,1,1,1,1,0,0,0,0,0.5555555555555556,0,1
773,14,MDD-AI-SIMULATION-TX-0053,S04,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,34,52,4,4,4,4,4,2,3,3,0,1,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0053.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Okrem pracovného tlaku je prítomná anhedónia, znížená nálada, porucha spánku, únava, slabšia koncentrácia a odpojenie vo vzťahu. | Nejde len o pracovné vyhorenie alebo nespokojnosť v práci; chýba mánia, psychóza aj izolovaná úzkosť bez depresívneho jadra.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,0,0,1,1,0,0,0.5555555555555556,0,0
774,14,MDD-AI-SIMULATION-TX-0054,S05,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,30,66,4,4,4,4,4,3,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Iak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0054.txt,2,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, nespavosťou, výraznou únavou, slabšou koncentráciou a funkčným poklesom doma aj v práci. | Nejde len o finančný stres alebo reakciu na rozvod; symptómy sú perzistentné, viacrozmerné a klinicky depresívne.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,1,0,1,0.7777777777777778,0,0
775,14,MDD-AI-SIMULATION-TX-0055,S06,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,32,65,4,4,4,4,4,3,3,3,1,2,3,1,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0055.txt,1,2,2,0,1,3,1,2,0,3,3,moderate,moderate,"Nejde len o obyčajnú pracovnú únavu, lebo je prítomná anhedónia, skleslosť, porucha spánku, spomalenie, zhoršená koncentrácia a dlhodobý pokles energie. | Obraz je širšie depresívny, nie len somatický alebo pracovný; chýba mánia, psychóza aj závislostný kontext.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,2,1,1,1,1,0,0,0,0,0.6666666666666666,0,0
776,14,MDD-AI-SIMULATION-TX-0056,S07,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,32,70,4,4,4,4,4,3,3,2,2,2,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0056.txt,2,2,1,1,1,2,1,1,0,3,3,moderate,moderate,"Obraz tvorí skleslá nálada, strata záujmu, únava, mierna nespavosť a sociálne stiahnutie po strate rytmu a blízkosti. | Nejde len o bežné ovdovenie alebo starnutie; symptómy sú sústavné, depresívne ladené a funkčne obmedzujúce.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,1,1,1,0,0.8888888888888888,0,0
777,14,MDD-AI-SIMULATION-TX-0057,S08,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,28,59,4,4,4,4,4,2,2,1,0,2,2,1,1,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvicené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0057.txt,1,2,1,0,1,2,0,1,0,2,2,mild,mild,"Ide o mierny, ale ucelený depresívny obraz s anhedóniou, utlmením, nižšou energiou a slabšou koncentráciou. | Nejde len o nudu po dôchodku; depresívny obraz je síce mierny, ale konzistentný a nie je prítomná mánia, psychóza ani kognitívny syndróm.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,0,0,1,0,1,0,0,0.3333333333333333,1,1
778,14,MDD-AI-SIMULATION-TX-0058,S09,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,32,74,4,4,4,4,4,3,2,2,0,2,3,3,3,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0058.txt,2,2,2,0,1,2,2,3,0,3,3,moderate,moderate,"Obraz je ukotvený skleslosťou, anhedóniou, poruchou spánku, únavou, vinou a výrazným zhoršením koncentrácie. | Nejde len o výkonový stres alebo úzkosť; prítomná je strata radosti, sebazneisťovanie a funkčný dopad typický pre depresívny obraz.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,0,0,1,1,1,0,0,0.4444444444444444,0,0
779,14,MDD-AI-SIMULATION-TX-0059,S10,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,38,56,4,4,4,4,4,2,2,3,1,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0059.txt,1,2,2,1,1,2,1,2,1,3,3,moderate,moderate,"Okrem stagnácie je prítomná anhedónia, nespavosť, únava, slabšia koncentrácia, vina, sociálne stiahnutie a pasívne myšlienky na smrť bez plánu a bez úmyslu. | Nejde len o frustráciu z práce alebo adaptačný problém; prítomný je konzistentný depresívny syndróm aj s bezpečnostným A9 signálom.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,0,1,1,1,0,0,0.5555555555555556,0,0
780,14,MDD-AI-SIMULATION-TX-0060,S11,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,34,52,4,4,4,4,4,3,3,3,2,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0060.txt,2,2,2,1,1,3,2,1,0,3,4,moderate,severe,"Obraz tvorí skleslá nálada, anhedónia, nespavosť, výrazná únava, vina a sociálne stiahnutie s jasným poklesom dennej štruktúry. | Nejde len o nízky príjem alebo izoláciu; symptómy sú pervazívne, depresívne a funkčne výrazné.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,0,1,1,0.7777777777777778,0,1
781,14,MDD-AI-SIMULATION-TX-0061,S12,on,R2,G1_R2,pydantic_ai|gpt-5.4,24,32,58,4,4,4,4,4,2,2,3,1,1,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0061.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Obraz je depresívne ukotvený anhedóniou, zníženou náladou, poruchou spánku, únavou, vinou a zhoršenou koncentráciou. | Nejde len o primeranú reakciu na pracovnú záťaž; prítomné sú aj neurovegetatívne a afektívne symptómy naprieč prácou a rodinou.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,1,0,1,1,0,0,0.5555555555555556,0,0
782,14,MDD-AI-SIMULATION-TX-0062,S02,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,34,223,4,4,4,4,4,2,2,3,1,1,3,2,2,0,4,3,3,2,2,2,2,NA,NA,least_convincing: Nacvičenosť odpovedí | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0062.txt,1,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz presahuje bežnú smennosť, lebo okrem únavy je prítomná anhedónia, skleslosť, vina, zhoršená koncentrácia a sociálne stiahnutie. | Nejde len o poruchu spánku alebo pracovné preťaženie; chýba mánia, psychóza a primárny vplyv návykových látok.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2.2,1,0,1,0,0,0,1,0,0,0.3333333333333333,1,0
783,14,MDD-AI-SIMULATION-TX-0063,S03,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,34,75,4,4,4,4,4,3,3,3,2,2,3,3,2,1,4,3,2,2,2,2,2,NA,NA,least_convincing: Nacvicené odpovede | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0063.txt,2,2,2,1,1,3,2,2,1,4,4,moderately_severe,severe,"Obraz je depresívne ukotvený nízkou náladou, anhedóniou, výraznou únavou, poruchou spánku, vinou, zhoršenou koncentráciou a jasným dopadom doma aj v práci. | Nejde len o burnout alebo preťaženie; prítomné sú jadrové depresívne symptómy aj pasívne myšlienky na smrť bez plánu a bez úmyslu.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,1,0,0,0.6666666666666666,0,1
784,14,MDD-AI-SIMULATION-TX-0064,S04,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,32,63,4,4,4,4,4,2,3,3,0,1,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičenosť odpovedí | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0064.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Okrem pracovného tlaku je prítomná anhedónia, znížená nálada, porucha spánku, únava, slabšia koncentrácia a odpojenie vo vzťahu. | Nejde len o pracovné vyhorenie alebo nespokojnosť v práci; chýba mánia, psychóza aj izolovaná úzkosť bez depresívneho jadra.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,0,0,1,1,0,0,0.5555555555555556,0,0
785,14,MDD-AI-SIMULATION-TX-0065,S05,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,32,75,4,4,4,4,4,3,3,3,2,2,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičenosť odpovedí | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0065.txt,2,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, nespavosťou, výraznou únavou, slabšou koncentráciou a funkčným poklesom doma aj v práci. | Nejde len o finančný stres alebo reakciu na rozvod; symptómy sú perzistentné, viacrozmerné a klinicky depresívne.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,1,0,0,0.6666666666666666,0,0
786,14,MDD-AI-SIMULATION-TX-0066,S06,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,30,61,4,4,4,4,4,2,2,3,1,2,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičenosť odpovedí | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0066.txt,1,2,2,0,1,3,1,2,0,3,3,moderate,moderate,"Nejde len o obyčajnú pracovnú únavu, lebo je prítomná anhedónia, skleslosť, porucha spánku, spomalenie, zhoršená koncentrácia a dlhodobý pokles energie. | Obraz je širšie depresívny, nie len somatický alebo pracovný; chýba mánia, psychóza aj závislostný kontext.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,1,1,0,1,0,1,0.6666666666666666,0,0
787,14,MDD-AI-SIMULATION-TX-0067,S07,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,32,64,4,3,4,4,4,2,2,2,1,2,3,1,1,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičenosť odpovedí | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0067.txt,2,2,1,1,1,2,1,1,0,3,3,moderate,moderate,"Obraz tvorí skleslá nálada, strata záujmu, únava, mierna nespavosť a sociálne stiahnutie po strate rytmu a blízkosti. | Nejde len o bežné ovdovenie alebo starnutie; symptómy sú sústavné, depresívne ladené a funkčne obmedzujúce.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,0,0,1,0,1,1,0,0,0,0.3333333333333333,0,0
